file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [16-Jun-2025 02:02:02 UTC] PHP Warning:  Undefined array key "venue_slug" in /wordpress/wp-content/plugins/event-calendar-ticketing/includes/events-post-types.php on line 44
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Undefined array key "telephone" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 269
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Undefined array key "email" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 270
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Undefined array key "datestamp" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 271
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Undefined array key "escaperoom" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 272
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 275
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 276
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 277
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 278
[16-Jun-2025 02:07:32 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 279
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined variable $wp_error in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 308
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price1" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 219
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price2" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 220
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price3" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 221
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price4" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 222
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price5" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 223
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price6" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 224
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price7" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 225
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price8" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 226
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 239
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 240
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 241
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 242
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 243
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 244
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 245
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 246
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "difficulty" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 253
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "terms" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 254
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "tagline" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 255
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 258
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 259
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 260
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "fullname" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 267
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "hours" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 268
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "telephone" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 269
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "email" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 270
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "datestamp" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 271
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "escaperoom" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 272
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 275
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 276
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 277
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 278
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 279
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined variable $wp_error in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 324
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price1" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 219
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price2" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 220
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price3" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 221
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price4" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 222
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price5" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 223
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price6" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 224
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price7" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 225
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "price8" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 226
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 239
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 240
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 241
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 242
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 243
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 244
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 245
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 246
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "difficulty" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 253
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "terms" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 254
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "tagline" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 255
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 258
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 259
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 260
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "fullname" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 267
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "hours" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 268
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "telephone" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 269
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "email" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 270
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "datestamp" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 271
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Undefined array key "escaperoom" in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 272
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 275
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 276
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 277
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 278
[16-Jun-2025 02:07:42 UTC] PHP Warning:  Attempt to read property "ID" on null in /wordpress/wp-content/plugins/escape-rooms/escape-rooms-ii.php on line 279
[16-Jun-2025 02:08:22 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:22 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:22 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:22 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:22 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:22 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:23 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:23 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:23 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:23 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:23 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:23 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:30 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:30 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:30 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:30 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:30 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:30 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:31 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:31 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:31 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:31 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:31 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:31 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:39 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:39 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:39 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:39 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:39 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:39 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:40 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:40 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:40 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:40 UTC] PHP Deprecated:  Required parameter $acfs follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:41 UTC] PHP Deprecated:  Required parameter $implode_delimiter follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411
[16-Jun-2025 02:08:41 UTC] PHP Deprecated:  Required parameter $preview follows optional parameter $xmlWriter in /wordpress/wp-content/plugins/export-wp-users-xml-csv/libraries/XmlExportUser.php on line 411

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"estados-e-cidades-brasil"},"options":{"activate":true}}) : Could not download "https://downloads.wordpress.org/plugin/estados-e-cidades-brasil.latest-stable.zip".
  				Check if the URL is correct and the server is reachable.
  				If it is reachable, the server might be blocking the request.
  				Check the browser console and network tabs for more information.
  
  				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
  
  				This means the server that hosts your file does not allow requests from other sites
  				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
  				cross-origin file downloads. Learn more about CORS at
  				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
  
  				If your file is on GitHub, load it from "raw.githubusercontent.com".
  				Here's how to do that:
  
  				1. Start with the original GitHub URL of the file. For example:
  				https://github.com/username/repository/blob/branch/filename.
  				2. Replace "github.com" with "raw.githubusercontent.com".
  				3. Remove the "/blob/" part of the URL.
  
  				The resulting URL should look like this:
  				https://raw.githubusercontent.com/username/repository/branch/filename
  
  				Error:
  				Error: Could not download "https://downloads.wordpress.org/plugin/estados-e-cidades-brasil.latest-stable.zip"
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12093:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ys (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12196:3)
      at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:315:48)
      at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
    [cause]: Error: Could not download "https://downloads.wordpress.org/plugin/estados-e-cidades-brasil.latest-stable.zip".
    				Check if the URL is correct and the server is reachable.
    				If it is reachable, the server might be blocking the request.
    				Check the browser console and network tabs for more information.
    
    				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
    
    				This means the server that hosts your file does not allow requests from other sites
    				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
    				cross-origin file downloads. Learn more about CORS at
    				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
    
    				If your file is on GitHub, load it from "raw.githubusercontent.com".
    				Here's how to do that:
    
    				1. Start with the original GitHub URL of the file. For example:
    				https://github.com/username/repository/blob/branch/filename.
    				2. Replace "github.com" with "raw.githubusercontent.com".
    				3. Remove the "/blob/" part of the URL.
    
    				The resulting URL should look like this:
    				https://raw.githubusercontent.com/username/repository/branch/filename
    
    				Error:
    				Error: Could not download "https://downloads.wordpress.org/plugin/estados-e-cidades-brasil.latest-stable.zip"
        at Ct.resolve (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:1129:13)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async _.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/util/index.js:45:14)
  }
}

Node.js v23.11.0
