file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [21-Jun-2025 11:24:54 UTC] PHP Warning:  Undefined variable $theme in /wordpress/wp-content/plugins/wordpress-sand-box/sandbox.php on line 218
[21-Jun-2025 11:25:33 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:34 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $post_id in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 54
[21-Jun-2025 11:25:34 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $value in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 166
[21-Jun-2025 11:25:34 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:44 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $post_id in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 54
[21-Jun-2025 11:25:44 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $value in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 166
[21-Jun-2025 11:25:44 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:45 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $post_id in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 54
[21-Jun-2025 11:25:45 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $value in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 166
[21-Jun-2025 11:25:45 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:54 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:25:56 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:04 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:05 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:14 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:15 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:24 UTC] PHP Warning:  Attempt to read property "artist_slug" on null in /wordpress/wp-content/plugins/wp-bands-directory/inc/custom_post_functions.php on line 147
[21-Jun-2025 11:26:33 UTC] PHP Warning:  Attempt to read property "artist_slug" on null in /wordpress/wp-content/plugins/wp-bands-directory/inc/custom_post_functions.php on line 147
[21-Jun-2025 11:26:42 UTC] PHP Warning:  Attempt to read property "artist_slug" on null in /wordpress/wp-content/plugins/wp-bands-directory/inc/custom_post_functions.php on line 147
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:52 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:53 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:01 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:02 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:10 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:11 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:20 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "CACHE_DIR" in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php:11
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-cache-blocks...')
#2 /internal/eval.php(20): activate_plugin('wp-cache-blocks...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php on line 11
[21-Jun-2025 11:27:29 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "CACHE_DIR" in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php:11
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-cache-blocks...')
#2 /internal/eval.php(20): activate_plugin('wp-cache-blocks...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php on line 11
[21-Jun-2025 11:27:38 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "CACHE_DIR" in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php:11
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-cache-blocks...')
#2 /internal/eval.php(20): activate_plugin('wp-cache-blocks...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php on line 11

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"wp-user-profile-builder"},"options":{"activate":true}}) : Could not download "https://downloads.wordpress.org/plugin/wp-user-profile-builder.latest-stable.zip".
  				Check if the URL is correct and the server is reachable.
  				If it is reachable, the server might be blocking the request.
  				Check the browser console and network tabs for more information.
  
  				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
  
  				This means the server that hosts your file does not allow requests from other sites
  				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
  				cross-origin file downloads. Learn more about CORS at
  				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
  
  				If your file is on GitHub, load it from "raw.githubusercontent.com".
  				Here's how to do that:
  
  				1. Start with the original GitHub URL of the file. For example:
  				https://github.com/username/repository/blob/branch/filename.
  				2. Replace "github.com" with "raw.githubusercontent.com".
  				3. Remove the "/blob/" part of the URL.
  
  				The resulting URL should look like this:
  				https://raw.githubusercontent.com/username/repository/branch/filename
  
  				Error:
  				Error: Could not download "https://downloads.wordpress.org/plugin/wp-user-profile-builder.latest-stable.zip"
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12093:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ys (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12196:3)
      at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:315:48)
      at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
    [cause]: Error: Could not download "https://downloads.wordpress.org/plugin/wp-user-profile-builder.latest-stable.zip".
    				Check if the URL is correct and the server is reachable.
    				If it is reachable, the server might be blocking the request.
    				Check the browser console and network tabs for more information.
    
    				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
    
    				This means the server that hosts your file does not allow requests from other sites
    				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
    				cross-origin file downloads. Learn more about CORS at
    				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
    
    				If your file is on GitHub, load it from "raw.githubusercontent.com".
    				Here's how to do that:
    
    				1. Start with the original GitHub URL of the file. For example:
    				https://github.com/username/repository/blob/branch/filename.
    				2. Replace "github.com" with "raw.githubusercontent.com".
    				3. Remove the "/blob/" part of the URL.
    
    				The resulting URL should look like this:
    				https://raw.githubusercontent.com/username/repository/branch/filename
    
    				Error:
    				Error: Could not download "https://downloads.wordpress.org/plugin/wp-user-profile-builder.latest-stable.zip"
        at Ct.resolve (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:1129:13)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async _.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/util/index.js:45:14)
  }
}

Node.js v23.11.0
