file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [21-Jun-2025 23:27:34 UTC] PHP Deprecated:  Required parameter $style follows optional parameter $prompt in /wordpress/wp-content/plugins/piforge-ai-generation-blog-image/functions/piforge_send_image_request.php on line 2
[21-Jun-2025 23:31:06 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $show_in_page follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 242
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $display_in_cat follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $cat_page_name follows optional parameter $parentid in /wordpress/wp-content/plugins/readers-from-rss-2-blog/readers-from-rss-2-blog.php on line 287
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $submit_btn_txt in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 427
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $name follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:31:07 UTC] PHP Deprecated:  Required parameter $email follows optional parameter $form_name in /wordpress/wp-content/plugins/readers-from-rss-2-blog/wpsmartapps-lic/readers-from-rss-2-blog.cls.php on line 499
[21-Jun-2025 23:32:14 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/recipress/php/widgets.php:107
Stack trace:
#0 /wordpress/wp-content/plugins/recipress/recipress.php(44): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('recipress/recip...')
#3 /internal/eval.php(20): activate_plugin('recipress/recip...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/recipress/php/widgets.php on line 107
[21-Jun-2025 23:32:23 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/recipress/php/widgets.php:107
Stack trace:
#0 /wordpress/wp-content/plugins/recipress/recipress.php(44): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('recipress/recip...')
#3 /internal/eval.php(20): activate_plugin('recipress/recip...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/recipress/php/widgets.php on line 107
[21-Jun-2025 23:32:31 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/recipress/php/widgets.php:107
Stack trace:
#0 /wordpress/wp-content/plugins/recipress/recipress.php(44): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(2387): include_once('/wordpress/wp-c...')
#2 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('recipress/recip...')
#3 /internal/eval.php(20): activate_plugin('recipress/recip...')
#4 {main}
  thrown in /wordpress/wp-content/plugins/recipress/php/widgets.php on line 107
[21-Jun-2025 23:33:29 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, function "menu_activate" not found or invalid function name in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_pageme...', false)
#3 /internal/eval.php(20): activate_plugin('pagemenu/pageme...')
#4 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[21-Jun-2025 23:33:37 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, function "menu_activate" not found or invalid function name in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_pageme...', false)
#3 /internal/eval.php(20): activate_plugin('pagemenu/pageme...')
#4 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[21-Jun-2025 23:33:45 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, function "menu_activate" not found or invalid function name in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_pageme...', false)
#3 /internal/eval.php(20): activate_plugin('pagemenu/pageme...')
#4 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[21-Jun-2025 23:33:55 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/paltscom-hotel-booking-calendar/palts.php:19
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('paltscom-hotel-...')
#2 /internal/eval.php(20): activate_plugin('paltscom-hotel-...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/paltscom-hotel-booking-calendar/palts.php on line 19
[21-Jun-2025 23:34:03 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/paltscom-hotel-booking-calendar/palts.php:19
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('paltscom-hotel-...')
#2 /internal/eval.php(20): activate_plugin('paltscom-hotel-...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/paltscom-hotel-booking-calendar/palts.php on line 19
[21-Jun-2025 23:34:11 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function create_function() in /wordpress/wp-content/plugins/paltscom-hotel-booking-calendar/palts.php:19
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('paltscom-hotel-...')
#2 /internal/eval.php(20): activate_plugin('paltscom-hotel-...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/paltscom-hotel-booking-calendar/palts.php on line 19

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"reading-progress"},"options":{"activate":true}}) : Could not download "https://downloads.wordpress.org/plugin/reading-progress.latest-stable.zip".
  				Check if the URL is correct and the server is reachable.
  				If it is reachable, the server might be blocking the request.
  				Check the browser console and network tabs for more information.
  
  				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
  
  				This means the server that hosts your file does not allow requests from other sites
  				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
  				cross-origin file downloads. Learn more about CORS at
  				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
  
  				If your file is on GitHub, load it from "raw.githubusercontent.com".
  				Here's how to do that:
  
  				1. Start with the original GitHub URL of the file. For example:
  				https://github.com/username/repository/blob/branch/filename.
  				2. Replace "github.com" with "raw.githubusercontent.com".
  				3. Remove the "/blob/" part of the URL.
  
  				The resulting URL should look like this:
  				https://raw.githubusercontent.com/username/repository/branch/filename
  
  				Error:
  				Error: Could not download "https://downloads.wordpress.org/plugin/reading-progress.latest-stable.zip"
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12093:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ys (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12196:3)
      at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:315:48)
      at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
    [cause]: Error: Could not download "https://downloads.wordpress.org/plugin/reading-progress.latest-stable.zip".
    				Check if the URL is correct and the server is reachable.
    				If it is reachable, the server might be blocking the request.
    				Check the browser console and network tabs for more information.
    
    				## Does the console show the error "No 'Access-Control-Allow-Origin' header"?
    
    				This means the server that hosts your file does not allow requests from other sites
    				(cross-origin requests, or CORS).	You need to move the asset to a server that allows
    				cross-origin file downloads. Learn more about CORS at
    				https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS.
    
    				If your file is on GitHub, load it from "raw.githubusercontent.com".
    				Here's how to do that:
    
    				1. Start with the original GitHub URL of the file. For example:
    				https://github.com/username/repository/blob/branch/filename.
    				2. Replace "github.com" with "raw.githubusercontent.com".
    				3. Remove the "/blob/" part of the URL.
    
    				The resulting URL should look like this:
    				https://raw.githubusercontent.com/username/repository/branch/filename
    
    				Error:
    				Error: Could not download "https://downloads.wordpress.org/plugin/reading-progress.latest-stable.zip"
        at Ct.resolve (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:1129:13)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async _.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/util/index.js:45:14)
  }
}

Node.js v23.11.0
