file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325
        throw new Error($, { cause: h });
              ^

Error: [21-Jun-2025 11:24:54 UTC] PHP Warning:  Undefined variable $theme in /wordpress/wp-content/plugins/wordpress-sand-box/sandbox.php on line 218
[21-Jun-2025 11:25:33 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:34 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $post_id in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 54
[21-Jun-2025 11:25:34 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $value in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 166
[21-Jun-2025 11:25:34 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:44 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $post_id in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 54
[21-Jun-2025 11:25:44 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $value in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 166
[21-Jun-2025 11:25:44 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:45 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $post_id in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 54
[21-Jun-2025 11:25:45 UTC] PHP Deprecated:  Required parameter $field follows optional parameter $value in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/acf-value-functions.php on line 166
[21-Jun-2025 11:25:45 UTC] PHP Deprecated:  Required parameter $value follows optional parameter $key in /wordpress/wp-content/plugins/wowpi-guild/includes/acf/includes/ajax/class-acf-ajax.php on line 76
[21-Jun-2025 11:25:54 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:25:56 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:04 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:05 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:14 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:15 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/wp-api-fftt/WpApiFFTT.php on line 50
[21-Jun-2025 11:26:24 UTC] PHP Warning:  Attempt to read property "artist_slug" on null in /wordpress/wp-content/plugins/wp-bands-directory/inc/custom_post_functions.php on line 147
[21-Jun-2025 11:26:33 UTC] PHP Warning:  Attempt to read property "artist_slug" on null in /wordpress/wp-content/plugins/wp-bands-directory/inc/custom_post_functions.php on line 147
[21-Jun-2025 11:26:42 UTC] PHP Warning:  Attempt to read property "artist_slug" on null in /wordpress/wp-content/plugins/wp-bands-directory/inc/custom_post_functions.php on line 147
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:52 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:26:52 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:26:53 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:26:53 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:01 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:01 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:02 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:02 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:10 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:10 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include(wp-content/plugins/wp-boxcast/config.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include(): Failed opening 'wp-content/plugins/wp-boxcast/config.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 20
[21-Jun-2025 11:27:11 UTC] PHP Warning:  Undefined array key "MediaFeed" in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 22
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include_once(wp-content/plugins/wp-boxcast/includes/lastRSS.php): Failed to open stream: No such file or directory in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:11 UTC] PHP Warning:  include_once(): Failed opening 'wp-content/plugins/wp-boxcast/includes/lastRSS.php' for inclusion (include_path='.:') in /wordpress/wp-content/plugins/wp-boxcast/boxCast.php on line 27
[21-Jun-2025 11:27:20 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "CACHE_DIR" in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php:11
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-cache-blocks...')
#2 /internal/eval.php(20): activate_plugin('wp-cache-blocks...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php on line 11
[21-Jun-2025 11:27:29 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "CACHE_DIR" in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php:11
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-cache-blocks...')
#2 /internal/eval.php(20): activate_plugin('wp-cache-blocks...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php on line 11
[21-Jun-2025 11:27:38 UTC] PHP Fatal error:  Uncaught Error: Undefined constant "CACHE_DIR" in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php:11
Stack trace:
#0 /wordpress/wp-admin/includes/plugin.php(2387): include_once()
#1 /wordpress/wp-admin/includes/plugin.php(673): plugin_sandbox_scrape('wp-cache-blocks...')
#2 /internal/eval.php(20): activate_plugin('wp-cache-blocks...')
#3 {main}
  thrown in /wordpress/wp-content/plugins/wp-cache-blocks/wp-cache-blocks.php on line 11
[21-Jun-2025 11:32:02 UTC] PHP Deprecated:  Required parameter $photo_id follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:02 UTC] PHP Deprecated:  Required parameter $title follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:02 UTC] PHP Deprecated:  Required parameter $description follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:03 UTC] PHP Deprecated:  Required parameter $photo_id follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:03 UTC] PHP Deprecated:  Required parameter $title follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:03 UTC] PHP Deprecated:  Required parameter $description follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:09 UTC] PHP Deprecated:  Required parameter $photo_id follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:09 UTC] PHP Deprecated:  Required parameter $title follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:09 UTC] PHP Deprecated:  Required parameter $description follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:09 UTC] PHP Deprecated:  Required parameter $photo_id follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:09 UTC] PHP Deprecated:  Required parameter $title follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:09 UTC] PHP Deprecated:  Required parameter $description follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:16 UTC] PHP Deprecated:  Required parameter $photo_id follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:16 UTC] PHP Deprecated:  Required parameter $title follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:16 UTC] PHP Deprecated:  Required parameter $description follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:17 UTC] PHP Deprecated:  Required parameter $photo_id follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:17 UTC] PHP Deprecated:  Required parameter $title follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:17 UTC] PHP Deprecated:  Required parameter $description follows optional parameter $blog_id in /wordpress/wp-content/plugins/wp-fake-image-replacer/apis/phpFlickr.php on line 685
[21-Jun-2025 11:32:45 UTC] PHP Notice:  Only variables should be passed by reference in /wordpress/wp-content/plugins/wp-forum-extention/register.php on line 8
[21-Jun-2025 11:32:45 UTC] PHP Deprecated:  Required parameter $menu follows optional parameter $page in /wordpress/wp-content/plugins/wp-forum-extention/system/add.php on line 117
[21-Jun-2025 11:32:45 UTC] PHP Fatal error:  Unparenthesized `a ? b : c ? d : e` is not supported. Use either `(a ? b : c) ? d : e` or `a ? b : (c ? d : e)` in /wordpress/wp-content/plugins/wp-forum-extention/system/html.php on line 143
[21-Jun-2025 11:32:52 UTC] PHP Notice:  Only variables should be passed by reference in /wordpress/wp-content/plugins/wp-forum-extention/register.php on line 8
[21-Jun-2025 11:32:52 UTC] PHP Deprecated:  Required parameter $menu follows optional parameter $page in /wordpress/wp-content/plugins/wp-forum-extention/system/add.php on line 117
[21-Jun-2025 11:32:52 UTC] PHP Fatal error:  Unparenthesized `a ? b : c ? d : e` is not supported. Use either `(a ? b : c) ? d : e` or `a ? b : (c ? d : e)` in /wordpress/wp-content/plugins/wp-forum-extention/system/html.php on line 143
[21-Jun-2025 11:33:01 UTC] PHP Notice:  Only variables should be passed by reference in /wordpress/wp-content/plugins/wp-forum-extention/register.php on line 8
[21-Jun-2025 11:33:01 UTC] PHP Deprecated:  Required parameter $menu follows optional parameter $page in /wordpress/wp-content/plugins/wp-forum-extention/system/add.php on line 117
[21-Jun-2025 11:33:01 UTC] PHP Fatal error:  Unparenthesized `a ? b : c ? d : e` is not supported. Use either `(a ? b : c) ? d : e` or `a ? b : (c ? d : e)` in /wordpress/wp-content/plugins/wp-forum-extention/system/html.php on line 143
[21-Jun-2025 11:33:33 UTC] PHP Deprecated:  Required parameter $input_type follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:33 UTC] PHP Deprecated:  Required parameter $input_name_and_option_name follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:33 UTC] PHP Deprecated:  Required parameter $input_id_and_label_for follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:34 UTC] PHP Deprecated:  Required parameter $input_type follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:34 UTC] PHP Deprecated:  Required parameter $input_name_and_option_name follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:34 UTC] PHP Deprecated:  Required parameter $input_id_and_label_for follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:41 UTC] PHP Deprecated:  Required parameter $input_type follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:41 UTC] PHP Deprecated:  Required parameter $input_name_and_option_name follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:41 UTC] PHP Deprecated:  Required parameter $input_id_and_label_for follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:42 UTC] PHP Deprecated:  Required parameter $input_type follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:42 UTC] PHP Deprecated:  Required parameter $input_name_and_option_name follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:42 UTC] PHP Deprecated:  Required parameter $input_id_and_label_for follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:50 UTC] PHP Deprecated:  Required parameter $input_type follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:50 UTC] PHP Deprecated:  Required parameter $input_name_and_option_name follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:50 UTC] PHP Deprecated:  Required parameter $input_id_and_label_for follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:51 UTC] PHP Deprecated:  Required parameter $input_type follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:51 UTC] PHP Deprecated:  Required parameter $input_name_and_option_name follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71
[21-Jun-2025 11:33:51 UTC] PHP Deprecated:  Required parameter $input_id_and_label_for follows optional parameter $display_title_text in /wordpress/wp-content/plugins/wp-htaccess-optimize/wp-htaccess-optimize-admin-ui.php on line 71

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:325:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"wp-ldap"},"options":{"activate":true}}) : Plugin /wordpress/wp-content/plugins/wp-ldap could not be activated – WordPress exited with no error. Sometimes, when $_SERVER or site options are not configured correctly, WordPress exits early with a 301 redirect. Inspect the "debug" logs in the console for more details.
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12093:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ys (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12196:3)
      at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:315:48)
      at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10) {
    [cause]: Error: Plugin /wordpress/wp-content/plugins/wp-ldap could not be activated – WordPress exited with no error. Sometimes, when $_SERVER or site options are not configured correctly, WordPress exits early with a 301 redirect. Inspect the "debug" logs in the console for more details.
        at wr (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:120:51)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async Object.gt [as installPlugin] (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:631:42)
        at async g (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12161:30)
        at async Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12090:23)
        at async ys (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12196:3)
        at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:315:48)
        at async re (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/run-cli-j-geJYS3.js:149:10)
  }
}

Node.js v23.11.0
